218,complain,（と）不平［苦情］を言う；訴える
219,decrease,減少する；を減らす
220,vary,さまざまである
221,emerge,現れる；明らかになる；台頭する
222,match,と合う；に匹敵する
223,stick,を動けなくさせる；（...に）くっつく
224,hide,を隠す（≒conceal）；隠れる
225,attract,を引きつける
226,promote,を促進する；（受身形で）昇進する
227,satisfy,を満足させる；を満たす
228,earn,を稼ぐ；を得る；をもたらす
229,preserve,を保持する；を守る；を保存する
230,enable,（人）にとって（～するのを）可能にする
231,destroy,を破壊する；（人）を破滅させる
232,tear,を引き裂く；裂ける
233,suffer,苦しむ；患う；（苦痛など）を経験する
234,survey,を調査する；を概観する
235,divide,を分ける；分かれる
236,conduct,を実施する
237,graduate,卒業する
238,contribute,寄与［貢献］する；（を）寄付する；（を）寄稿する
239,desire,を強く望む
240,relax,くつろぐ；緩む；をくつろがせる；を緩める
241,target,（到達）目標；的
242,aim,目的
243,principle,主義，信条；原則，原理
244,norm,規範；標準
245,strategy,戦略
246,track,跡；軌道；（鉄道の）番線；走路
247,progress,進歩；前進
248,personality,個性，性格
249,characteristic,特徴
250,manner,方法；物腰；作法
251,device,装置，機器；方策
252,origin,起源；源
253,gene,遺伝子
254,atmosphere,大気；雰囲気
255,trend,傾向；流行
256,phenomenon,現象
257,context,状況，背景；文脈
258,circumstance,状況，事情；境遇
259,pain,苦痛；苦悩；骨折り
260,struggle,闘い；懸命の努力
261,pollution,汚染
262,threat,脅威；兆し，恐れ；脅迫
263,disaster,災害；惨事
264,consequence,結果；重大性
265,revolution,革命；回転；（天体の）公転
266,majority,大部分；多数派
267,mass,かたまり；大量；一般大衆
268,stock,在庫品；蓄え；株
269,wealth,富；資源；富裕（状態）
270,literature,文学；文献；印刷物
271,authority,（関係）当局；権威；権限
272,institution,機関；協会；施設；制度
273,custom,（社会的な）慣習；税関；関税
274,sight,光景；名所；目にすること；視野；視力
275,display,（感情などの）表れ；展示；誇示
276,colleague,（職場の）同僚（≒coworker）
277,resident,居住者
278,vehicle,乗り物，車；伝達手段，媒体
279,essential,必要不可欠な；本質的な
280,aware,気づいて
281,mental,精神の；知能の
282,academic,学問の；大学の
283,ordinary,並の；普通の；常勤の
284,familiar,精通している；よく知られている
285,novel,目新しい，斬新な
286,specific,特定の；明確な，具体的な；（...に）特有の
287,chemical,化学の，化学的な
288,financial,財政（上）の；財界の
289,active,活動的な；効力のある；積極的な
290,negative,否定の；消極的な；負の
291,direct,直接の；率直な
292,obvious,明らかな（≒clear）
293,current,現在の；現代の；通用している
294,urban,都市の；都会的な
295,furthermore,さらに
296,likewise,同様に
297,though,（文中，文末で）けれど
298,nevertheless,それにもかかわらず（≒nonetheless）
299,thereby,それによって
300,hence,それゆえに（≒therefore）
301,appreciate,を正当に評価する；を鑑賞する；を感謝する
302,admit,（を）認める；に（...への）入場［入学など］を認める
303,predict,を予言［予測］する
304,acquire,を得る；を習得する
305,adopt,を採用する；（態度など）をとる；を養子にする
306,purchase,を購入する
307,afford,を持つ［する］余裕がある；を与える
308,consume,を消費する；を食べる，飲む
309,remove,を取り除く；を解雇する
310,suit,に適する；に似合う；を適合させる
311,expand,（を）拡大する；（を）詳説する
312,extend,を伸ばす，延ばす；伸びる；及ぶ
313,explore,（を）調査する；（を）探検する
314,judge,（を）判断する；に判決を下す
315,demonstrate,を論証［証明］する；デモをする
316,insist,（を）強く主張する
317,appeal,訴える；抗議する；上訴する
318,convince,を納得［確信］させる
319,settle,を解決する；（に）移り住む
320,aid,を援助する，助ける
321,educate,を教育する；に教える；（能力など）を養う
322,engage,を従事させる；を（...として）雇う；（...に）従事する
323,combine,を結び付ける；（...と）結び付く
324,organize,を組織する；を準備する
325,operate,を操作する；機能する；手術する
326,recall,を思い出す；を呼び戻す
327,rely,頼る（≒depend）
328,amaze,をびっくりさせる
329,confuse,を混同する；を当惑させる
330,blame,を責める；の責任を負わせる
331,criticize,を批判する；を批評する
332,behave,振る舞う；作用する
333,encounter,に遭遇する；に（思いがけず）出会う
334,select,を選ぶ，精選する
335,flow,流れる；（...から）生じる
336,evolve,（徐々に）発展する；進化する
337,freeze,凍る；態度を硬くする；を凍らせる
338,release,を放出する；を解放する；を発表する
339,locate,の位置を探し当てる；（受身形で）位置する
340,advertise,を宣伝する；（...を求める）広告を出す
341,imagination,想像（力）
342,perspective,観点；大局観；遠近法
343,confidence,自信；信頼；秘密
344,achievement,業績；達成，成就
345,reward,報酬；報い
346,corporation,（大）企業；法人
347,capital,資本；首都；大文字
348,client,顧客（≒customer）；（弁護士などの）依頼人
349,crisis,危機
350,harm,害
351,victim,犠牲（者），被害者
352,option,選択（の自由）；選択肢
353,campaign,運動；軍事行動
354,court,裁判所，法廷；裁判；宮廷；中庭
355,code,規範；暗号，符号；法典
356,criminal,犯罪者，犯人
357,agriculture,農業；農学，畜産
358,religion,宗教；信条；信仰（心）
359,philosophy,哲学；原理；人生観
360,conference,会議；協議
361,document,（公）文書；記録，資料
362,statistics,統計；統計学
363,analysis,分析（結果）
364,hypothesis,仮説；憶測
365,notion,概念，観念；見解；意向
366,stereotype,固定観念；決まり文句
367,review,（書物などの）論評；再調査；復習
368,vocabulary,語彙
369,organ,臓器；組織
370,gender,（社会的・文化的）性別
371,fossil,化石；時代遅れの人［物］
372,glacier,氷河
373,laboratory,実験室，研究室
374,virus,ウイルス；（感染症の）病原体
375,occasion,場合，時；行事；機会
376,minister,大臣；（プロテスタント系の）聖職者
377,presence,存在；出席；面前
378,substance,物質；実質；趣旨
379,creative,創造的な，独創的な；創造力のある
380,potential,潜在的な；可能性を秘めた
381,independent,独立した
382,willing,いとわない
383,efficient,効率的な；有能な
384,ideal,理想的な；観念的な
385,genetic,遺伝（子）の；発生の
386,entire,全体の，全部の（≒whole）；完全な
387,relative,相対的な；比較上の；（...と）関連した
388,extreme,極端な；極度の，過激な
389,vast,広大な；莫大な
390,tiny,とても小さな；わずかな
391,desert,人の住まない；砂漠の（ような）
392,rural,田舎の
393,previous,以前の，前の
394,legal,法律の；合法の
395,nowadays,近ごろは（≒today）
396,seldom,めったに...ない（≒rarely）
397,meanwhile,（2つの事柄を対比して）一方；その間
398,latter,（二者のうちの）後者
399,versus,（A versus B で）A対B；AかBか
400,all,すべて（のもの）；全く
401,perceive,を知覚する
402,expect,を予期する；を期待する
403,intend,を意図する
404,request,を要請する；に（～するように）頼む
405,remind,に思い出させる
406,inspire,（人）を触発する；を喚起する
407,fascinate,を魅了する
408,emphasize,を強調する；を重視する
409,recommend,を勧める
410,propose,を提案する；をもくろむ；結婚を申し込む
411,distinguish,を区別する
412,complicate,を複雑にする
413,transform,を変える；変わる
414,credit,（功績など）を（...に）帰する；を信じる
415,reserve,（判断など）を保留する；を予約する；を取っておく
416,oppose,に反対する；を対抗［対比］させる
417,deny,を否定する；を拒む
418,reject,を拒否する
419,ban,を（法的に）禁止する；を締め出す
420,frighten,（人）を怖がらせる
421,participate,参加する
422,compete,競う；匹敵する
423,overcome,を克服する
424,arise,生じる
425,generate,を生み出す
426,obtain,を得る
427,employ,を雇う；を使う
428,import,を輸入する；を取り入れる
429,handle,を処理する；を論じる；を商う
430,repair,を修理する（≒fix）；を修復する
431,cure,を治す；を除去する；（病気が）治る
432,transport,を輸送する
433,deliver,を配達する；（演説・講義）をする；子を産む
434,rush,急いで行く；性急に行動する；をせき立てる
435,commit,深くかかわる；（罪など）を犯す
436,hate,をひどく嫌う；を残念に思う
437,regret,を後悔する
438,consist,（...から）成る；（...に）ある
439,translate,を翻訳する；を（...に）変える
440,conclude,と結論づける；を締めくくる；を締結する
441,comfort,快適さ；慰め
442,facility,施設，設備；機能；才能
443,trait,特性（≒feature）
444,humanity,人類；人間性；人情
445,tribe,部族
446,elite,エリート
447,lawyer,弁護士
448,category,部類；区分
449,version,（本・製品などの）版；解釈
450,diversity,多様性；相違点
451,proportion,割合；部分；釣り合い
452,instrument,器具；楽器
453,innovation,革新；新機軸
454,weapon,兵器，武器
455,dialect,方言
456,barrier,障壁；防壁；境界線
457,myth,作り話；神話
458,ritual,儀式；（日常の）習慣的行為
459,routine,決まり切った仕事；いつもの手順
460,emergency,緊急（事態）
461,alarm,不安；警報
462,harvest,収穫（物）；漁獲高
463,grain,穀物；粒；きめ
464,quantity,量
465,budget,予算；経費
466,expense,経費；費用；犠牲
467,insurance,保険；保険料；保険金
468,loan,貸付金，融資；貸し付け
469,contract,契約（書）；協定
470,mammal,哺乳動物
471,infant,乳児；幼児
472,protein,たんぱく質
473,tissue,（生物の）組織；ティッシュペーパー
474,fault,責任；欠点；誤り
475,neighborhood,地域；近所
476,vote,投票；投票結果；選挙権
477,duty,義務；職務；関税
478,psychology,心理学
479,intelligent,聡明な；知能を有する
480,conscious,意識して，気づいて（≒aware）
481,cognitive,認知の
482,sensitive,敏感な；神経質な；微妙な
483,accurate,正確な；精密な
484,strict,厳格な；（規則などが）厳しい
485,severe,（人・規律などが）厳しい；猛烈な
486,actual,実際の
487,visual,視覚の；目に見える
488,FALSE,誤った；うその；偽の
489,illegal,違法の，不法の
490,violent,暴力的な；（人・気質が）激しい
491,military,軍の
492,civil,市民の；民間の；民事の
493,typical,典型的な；（...に）特有の
494,universal,普遍的な；宇宙の；万能の
495,constant,絶え間ない；一定の
496,fundamental,基本的な；必須の
497,primary,最も重要な；第一の；初等（教育）の
498,rare,珍しい，希少な
499,convenient,便利な，都合のいい
500,enormous,巨大な，莫大な
501,concentrate,（を）集中する
502,investigate,を調査する；を究明する；（...を）調査する
503,adjust,を調整する；を適合させる；順応する
504,arrange,の段取りをつける；を手配する；を配置する
505,alter,を変える；変わる（≒change）
506,confirm,を確認する
507,absorb,を吸収する；を併合する
508,expose,をさらす；を暴露する；を露出する
509,transfer,を移す；を伝える；移る；乗り換える
510,abandon,を捨てる；を放棄する
511,injure,を傷つける；を損なう（≒hurt）
512,recover,回復する；を取り戻す
513,praise,を賞賛する；賛美する
514,favor,に賛成する；を好む；をひいきする
515,celebrate,を祝う；を挙行する
516,guarantee,を保証する
517,ensure,を確実にする（≒make
518,award,を授与する；を裁定する
519,grant,を与える；を認める
520,permit,を許可する（≒allow）
521,disappoint,を失望させる；（希望など）をくじく
522,embarrass,に恥ずかしい思いをさせる
523,bother,を悩ます；（...を）気にかける
524,upset,を動揺させる；をだめにする
525,inform,に知らせる；情報を提供する
526,warn,（人）に警告する
527,command,と命じる；を指揮する；を支配する
528,imply,を暗に意味する；を必然的に伴う
529,pretend,のふりをする
530,interpret,を解釈する；（を）通訳する
531,react,反応する；化学反応を起こす
532,interact,影響し合う；相互に作用する
533,differ,異なる
534,breathe,呼吸する；を吸う
535,stare,（を）じっと見る
536,breed,を飼育する，繁殖させる；繁殖する；生じる
537,melt,溶ける；なごむ；を溶かす
538,invest,（を）投資する；に（...を）与える
539,manufacture,を製造する；をでっち上げる
540,construct,を建設する；を構成する
541,wisdom,知恵；学識
542,insight,洞察力，見識
543,discipline,規律，しつけ；訓練；懲戒；学問分野
544,habitat,生息地；（人の）居住地
545,territory,領土；（活動などの）領域
546,colony,植民地；居留地；（動植物の）コロニー
547,district,地区；行政区
548,shelter,避難（所），保護
549,landscape,風景；領域
550,inhabitant,住民；生息動物
551,depression,憂うつ；うつ病；不況；低気圧
552,nerve,神経；神経過敏；（～する）度胸
553,wound,傷；痛手
554,symptom,症状；兆候（≒sign）
555,therapy,療法；心理療法
556,welfare,福祉，幸福
557,incident,出来事，事件；紛争
558,witness,目撃者（≒eyewitness）；証人；証拠，証言
559,glance,ちらっと見ること
560,ray,光線
561,ingredient,成分，材料；要素
562,agent,仲介者，代理人；薬剤
563,fee,料金；謝礼
564,sacrifice,犠牲；いけにえ
565,burden,負担；（重い）義務；積み荷
566,layer,層
567,row,列；（建物が並ぶ）通り
568,instruction,指示；（製品の）使用書
569,editor,編集者
570,stuff,（漠然と）物；素材；素質
571,mission,使命；（外交）使節団
572,procedure,手続き；（一連の）措置
573,immigration,（外国からの）移住；入国管理事務所
574,hybrid,ハイブリッド車；（動植物の）雑種；混成物
575,opponent,（試合・論争などの）相手；反対者
576,outcome,結果（≒result）
577,equality,平等，対等
578,reputation,評判
579,capable,能力がある；有能な
580,proper,適切な；正式の；（...に）固有の
581,sufficient,十分な
582,reasonable,合理的な；分別のある；（値段が）手ごろな
583,linguistic,言語の
584,verbal,言葉の；口頭での；逐語的な
585,bilingual,2言語を使う
586,contemporary,現代の；同時代の；同年輩の
587,conventional,従来の；月並みな
588,overall,全体的な
589,widespread,広範囲にわたる；広く普及した
590,domestic,家庭の；国内の；（動物が）飼いならされた
591,distant,遠い；隔たった
592,nuclear,核の，原子力の
593,thick,厚い；太い；濃い
594,contrary,反対の
595,virtual,仮想の；事実上の
596,aggressive,攻撃的な；意欲的な
597,evil,邪悪な；有害な
598,elementary,初級の；基本的な
599,annual,1年間の；年1回の，例年の
600,immediate,即座の；当面の；すぐそばの；直接の
601,admire,に（...のことで）感嘆する
602,approve,賛成する；を承認する
603,devote,をささげる
604,pursue,を追求する；に従事する
605,dominate,を支配する；（...より）優勢である
606,possess,を所有している；の心をとらえる
607,occupy,（空間・時間）を占める；を占領する
608,secure,を確保する；を守る
609,capture,を捕らえる；を引きつける
610,lend,を貸す；（人）に（物）を与える
611,rent,を賃借りする；を賃貸しする
612,persuade,を説得する；に確信させる
613,urge,に促す；を強く主張する；を追い立てる
614,stimulate,を刺激する
615,annoy,を悩ます；（受身形で）腹が立つ
616,scare,をおびえさせる；を脅す
617,crash,衝突する，墜落する；をぶつけて壊す
618,collapse,崩壊する；（人が）倒れる；を折り畳む
619,remark,と述べる；（...について）意見を述べる
620,illustrate,を説明する；に挿絵を入れる
621,protest,抗議する；を主張する
622,declare,を宣言する；を申告する
623,isolate,を孤立させる
624,accompany,に同行する；に付随する
625,surround,を取り巻く；にまつわる
626,endanger,を危険にさらす
627,exhaust,を疲れ果てさせる；を使い尽くす；排気する
628,disturb,をかき乱す；を邪魔する；を不安にする
629,puzzle,を当惑させる
630,quit,をやめる；（場所）を去る
631,cope,うまく処理する
632,enhance,（価値など）を高める
633,ease,を軽減する；和らぐ；緩む
634,apologize,謝る；弁明する
635,acknowledge,を認める（≒admit）；に謝意を表す
636,resemble,に似ている
637,swallow,（を）飲み込む；をうのみにする；に耐える
638,distribute,を分配する；（受身形で）分布する
639,export,（を）輸出する
640,launch,を開始する；を売り出す；を発射する
641,justice,公正，正義；司法
642,courage,勇気
643,passion,情熱；熱中；激怒
644,bond,絆；債券；束縛；接着剤
645,companion,連れ；仲間
646,mood,気分；機嫌；雰囲気
647,prejudice,偏見（≒bias）
648,discrimination,差別；区別
649,priority,優先（事項）
650,globe,地球（≒earth）；世界；球
651,hemisphere,半球
652,boundary,境界（線）；限界
653,asteroid,小惑星；ヒトデ
654,gravity,重力，引力；重量；重大さ
655,component,構成要素；部品
656,liquid,液体
657,orbit,軌道；範囲
658,trace,痕跡；微量
659,treasure,宝物；財産
660,logic,論理；道理；原理
661,council,（地方）議会；評議会；（公の）会議
662,profession,職業；専門職；同業者仲間
663,secretary,秘書；事務官；長官
664,jury,陪審（員団）；審査員団
665,physician,内科医
666,surgeon,外科医；軍医
667,guard,護衛者；監視，警戒
668,license,免許（証）
669,grocery,食料雑貨；食料雑貨店
670,litter,ごみ；乱雑な状態
671,drought,干ばつ；（慢性的な）不足
672,blaze,炎；強い輝き
673,trap,わな；苦境
674,fate,運命；結末；最期
675,luxury,ぜいたく（品）；（形容詞的に）豪華な
676,exception,例外
677,sum,金額；合計；要点
678,conservation,（動植物などの）保護；保存
679,democratic,民主主義の；民主的な
680,numerous,非常に数の多い
681,minor,小さい；重要でない
682,superior,よりすぐれた
683,principal,主要な；資本金の
684,crucial,重要な；厳しい
685,vital,必要不可欠な；生き生きした；生命にかかわる
686,rational,理性的な；合理的な
687,anxious,心配して；切望して
688,curious,好奇心の強い；奇妙な
689,rude,無礼な；粗野な
690,remote,遠く離れた；かけ離れた
691,tropical,熱帯の
692,marine,海の；船舶の
693,extraordinary,異常な；並はずれた
694,odd,奇妙な（≒strange）；奇数の
695,biological,生物学（上）の
696,racial,人種の，民族の
697,initial,初めの
698,distinct,明らかに異なる；明瞭な
699,pure,純粋な；潔白な；全くの
700,exact,正確な；まさにその
701,sustain,を持続させる
702,defend,を防御する
703,foster,を促進する
704,pile,を積み重ねる
705,attach,を付ける
706,pour,を注ぐ
707,load,に積む
708,stretch,を伸ばす
709,convey,を伝える
710,derive,由来する
711,tap,有効利用する
712,calculate,を計算する
713,suspect,でないかと思う
714,detect,を感知する
715,attribute,(結果など)帰する
716,evaluate,を評価する
717,accuse,を非難する
718,sue,を告訴する
719,retire,引退する 退職する
720,shrink,縮む
721,bow,おじぎする
722,peer,じっと見る
723,delight,を喜ばせる
724,relieve,を和らげる
725,discourage,(人)にやる気をなくさせる
726,frustrate,を挫折させる
727,neglect,を怠る
728,resist,に抵抗する
729,restrict,を制限する
730,eliminate,を取り除く
731,beat,打つ
732,defeat,を負かす
733,punish,を罰する
734,prohibit,を禁止する
735,deserve,に値する
736,pose,(問題など)を提起する
737,fold,を折り畳む
738,monitor,を監視する
739,specialize,専門とする
740,accomplish,を成し遂げる
741,faith,信頼
742,ambition,野望
743,enthusiasm,熱情
744,honor,光栄
745,discount,割引
746,fare,(乗り物の)料金
747,frame,枠 縁
748,mode,方式
749,architecture,建築
750,sequence,一連
751,usage,語法
752,abuse,濫用
753,pesticide,殺虫剤
754,pollen,花粉
755,prefecture,県 府
756,geography,地理
757,administration,管理
758,candidate,候補
759,rubbish,ごみ
760,bias,偏見
761,vice,悪
762,debt,借金
763,prospect,見込み
764,expedition,遠征
765,session,集まり
766,semester,学期
767,reef,(岩や砂の)礁
768,mineral,鉱物
769,sibling,きょうだい
770,proverb,ことわざ
771,instinct,本能
772,minimum,最小限度
773,millennium,千年間 千年紀
774,donor,寄贈者
775,herd,(牛などの)群れ
776,league,(競技)連盟
777,cooperation,協力
778,fairy,妖精の(ような)
779,precise,正確な
780,intense,強烈な
781,solid,個体の
782,permanent,永続的な
783,brief,短い
784,flexible,融通の利く 柔軟な
785,informal,形式ばらない 略式の
786,temporary,一時的な
787,frequent,頻繁な
788,visible,(目に)見える
789,external,外部の
790,internal,内部の
791,plain,明らかな
792,modest,謙虚な
793,equivalent,等しい 相当する
794,incredible,信じられない
795,guilty,罪悪感のある
796,raw,生の
797,manual,体を使う
798,literary,文学の
799,artificial,人工の
800,sophisticated,洗練された
801,polish,を磨く
802,embrace,を受け入れる
803,compose,を構成する
804,imitate,をまねる
805,yield,をもたらす
806,exhibit,を展示する
807,impress,を感動させる
808,overwhelm,を圧倒する
809,interrupt,を中断させる
810,endure,に耐える
811,confront,に立ち向かう
812,consult,相談する
813,bump,に偶然出会う
814,dispute,に異議を唱える
815,negotiate,交渉する
816,justify,を正当化する
817,resolve,を解決する
818,reverse,を逆転させる
819,convert,を変える
820,impose,を課す
821,govern,支配する
822,esteem,を尊敬する
823,assist,援助する
824,rescue,を救う
825,entertain,を楽しませる
826,ruin,をだめにする
827,bury,を埋める
828,owe,に借りがある
829,chew,噛む
830,bend,を曲げる
831,quote,を引用する
832,classify,を分類する
833,seal,を密閉する
834,arrest,を逮捕する
835,substitute,を代わりに使う
836,retain,を保持する
837,restore,を回復させる
838,float,浮かぶ
839,leap,飛ぶ
840,blossom,花が咲く
841,merit,利点
842,faculty,能力 機能
843,charm,魅力
844,nutrition,栄養
