106,surprise,を驚かす／びっくりさせること[もの]；驚き
107,report,報告(書)；報道／報告する；報道する；通報する
108,decide,を決める；…することに決める《to do》／決定する
109,determine,を決定する；に決心させる／決定する
110,judge,裁く；判断する；審査する／裁判官
111,plastic,プラスチックの；ビニールの／プラスチック
112,straw,ストロー；わら，麦わら
113,store,店；蓄え；倉庫／を蓄える
114,say,(を)言う；(本などに)と書いてある
115,express,を表現する／急行列車／急行の
116,remark,(短めの)感想；発言／だと述べる《that》
117,start,"を始める《to do, …ing》；(事)を起こす／始める；始まる；出発する／出発；開始；《the -》出発点"
118,package,包み；容器
119,recycle,を再利用する
120,company,会社；交際
121,manage,を経営する；どうにか…する《to do》
122,decision,決定；決心
123,corporation,株式会社；企業；法人
124,department,部門；学科；《D-》 ((米)) 省；(百貨店などの)売り場
125,section,部分；区分；部門；(本などの)節
126,management,経営(者)；取り扱い
127,movement,動き；運動；移動
128,turtle,ウミガメ；カメ
129,catch,をつかむ；を捕まえる；に間に合う；を理解する／捕まえること
130,miss,を逃がす；がいなくて寂しく思う／失敗
131,stick,を貼り付ける；を刺す／くっつく；刺さる；固執する／棒きれ
132,try,を試みる；…しようと(努力)する《to do》／やってみる；努力する／試し
133,attempt,を試みる；…しようとする《to do》／試み
134,challenge,挑戦；難問／(人)に挑戦する；(考えなど)に異議を唱える
135,struggle,苦闘する／闘争；もがき
136,pull,引く，引っぱる；車を寄せる
137,close,を閉める／閉まる／接近した；親密な
138,shake,揺れる／を振り動かす
139,head,頭；頭脳；(組織などの)長
140,blood,血液；家系
141,finally,とうとう；終わりにあたって
142,spread,広がる／を広げる／広がり；普及
143,through,を通り抜けて；のあちこちを；の間ずっと／通り抜けて；ずっと
144,throughout,通して；至るところに
145,Internet,《the -》インターネット
146,sad,悲しい
147,disappoint,を失望させる
148,tragedy,悲劇
149,lot,"《a -, 時に-s》 たくさん；土地"
150,pollution,汚染；公害
151,just,ほんの；ちょうど；たった今；ただ…だけ／公正な
152,fair,公平な；かなりの／見本市；展示会
153,example,(実)例；見本
154,type,型；タイプ
155,typical,典型的な；《～を》代表する《of》
156,garbage,(主に台所から出る)ゴミ；ゴミ箱
157,pollute,を汚染する
158,beach,浜辺；海岸
159,rope,縄，ロープ
160,carry,を運ぶ；を携帯する／届く
161,distance,距離；遠方；(時間・考えなどの)隔たり
162,disappear,消える
163,extinct,絶滅した
164,appear,現れる；…と思われる[見える]
165,naturally,生来；自然に；当然
166,kill,を殺す；(時間)をつぶす
167,look,見る；～に見える
168,favorite,お気に入りの(もの)
169,result,結果；成績／《～の》結果になる《in》；《～から》結果として起こる《from》
170,consequence,結果；重要性
171,dangerous,危険な
172,safe,安全な；無事な／金庫
173,security,安全；警備
174,stable,安定した
175,steady,一定の；安定した
176,also,…もまた；その上
177,human,人間の；人情のある／人間
178,break,を壊す／壊れる／休憩
179,fix,を固定する；を修理する／固定する
180,repair,を修理[修復]する／修理
181,damage,損害；損傷／に損害を与える；を損なう
182,harm,損害；悪意／を害する
183,piece,《a – of ～》1つの～；部品
184,several,いくつかの；それぞれの；いろいろな
185,short,短い；背が低い；不足の
186,brief,短時間の；簡潔な
187,easily,簡単に
188,mix,を混ぜ(て作)る／《～と》混ざる《with》
189,chemical,《通例-s》化学物質[製品]／化学の；化学的な
190,way,方法；《～への》道《to》；道のり；《時に-s》習慣；(…の)点
191,manner,方法；態度；《-s》行儀；《-s》風習
192,method,方法
193,dish,皿；(皿に盛った)料理
194,bad,悪い；下手な
195,effect,影響；効果；結果
196,effective,効果的な
197,efficient,効率的な
198,health,健康(状態)
199,scientist,科学者
200,science,科学；理科
201,amount,《～の》量《of》；総額／《+ to ～》総計～に達する；～に等しい
202,quantity,量；多量
203,quality,質；特性
204,volume,量；容積；音量；1冊
205,sum,《the -》合計；金額；《the -》要点／を要約する
206,surprisingly,驚くほど(に)；《文修飾》驚いたことに
207,product,製品；産物；成果
208,throw,投げる
209,environment,(自然)環境
210,circumstance,《通例-s》状況；事情
211,attitude,《～に対する》態度，姿勢；考え方《toward》
212,eco-friendly,環境にやさしい
213,ecology,生態(学)；環境
214,friendly,親しみのある；仲がよい
215,earth,《通例the -》地球；地面；土
216,earthquake,地震
217,disaster,(大)災害
218,flood,洪水／を水浸しにする；(場所など)に殺到する
219,future,未来
220,ambitious,意欲のある；野望のある
221,confident,自信のある；確信している
222,courage,勇気
223,discourage,を落胆させる；を妨害する
224,eager,熱心な；《～を》熱望して《for》
225,brave,勇敢な
226,hesitate,《…するのを》ためらう《to do》
227,aggressive,攻撃的な；積極的な
228,positive,よい；肯定的な；積極的な；確信して
229,negative,悪い；否定的な；消極的な
230,optimistic,楽観的な
231,pessimistic,悲観的な；悲観主義の
232,as,～として／同じくらい／…なので；…のように；…しながら
233,religious,宗教(上)の；宗教的な；信心深い
234,century,世紀
235,decade,10年間
236,exact,正確な；的確な
237,correct,正しい；適切な／を訂正する
238,precise,正確な
239,meet,(に)会う；を出迎える；と知り合いになる
240,face,顔(つき)；表面／に面する；に直面する／《～の方に》面する《to》
241,greet,にあいさつをする；を出迎える
242,introduce,を導入する；を紹介する
243,church,教会；礼拝
244,temple,寺院；神殿
245,pray,祈る
246,accurate,正確な(≒exact)
247,minute,分；瞬間
248,complicated,複雑な
249,complex,複雑な；多くの部分からなる
250,part,部分；役；地域／を分ける／《～と》別れる《from》
251,figure,数字；(～な)人物；姿；図形／と思う
252,quarter,4分の1
253,inside,の中に[へ；の]／中に／中の；内部の／内側
254,traditional,伝統的な
255,digital,数字の；デジタルの
256,hand,手；手助け；人手；(時計の)針／を手渡す
257,number,数；番号；《a – of ～》いくつかの～；多数の～
258,population,人口；《the -》全住民；全個体数
259,display,展示(品)；ディスプレイ／を展示する；(感情など)を表す
260,exhibit,を展示する；(感情や能力)を示す／展示(品)
261,least,最小；最少／最も小さい[少ない]／最も少なく；最も～でなく
262,zone,地帯；区域
263,alarm,おそれ；目覚まし時計；警報
264,even,…(で)さえ；《比較級を強調して》さらに／平らな；偶数の；互角の
265,count,を数える／重要である／数えること
266,depend,《～に》頼る；《～を》当てにする；～次第である《on》
267,independent,《～から》自立した《of》
268,rely,《～を》頼る《on》
269,beat,打つこと；鼓動／を打つ；を打ち負かす
270,hit,たたく；当たる；攻撃する／打撃
271,strike,(物が)にぶつかる；を打つ；(考えなどが)(人)の心に浮かぶ／打撃；ストライキ
272,touch,に触れる；を感動させる／触れる／接触；感触
273,jog,ジョギング(をする)
274,tell,を話す；を伝える；に《…するよう》命じる《to do》；《～と》を見分ける《from》
275,mention,について言う[書く]／言及すること
276,refer,《+ to ～》～に言及する；～を参照する，～に問い合わせる；～に関連がある
277,finish,を終える／終わる／終わり
278,place,場所／を置く
279,differently,異なって
280,culture,文化
281,important,重要な
282,significant,重要な；(数・量が)かなりの；(統計で)有意の
283,substantial,実在する；重要な；かなりの
284,plan,計画；企て／を計画する；《…する》つもりである《to do》／計画を立てる
285,follow,あとについて行く；従う；継ぐ
286,obey,(命令・指示など)に従う
287,closely,親密に；綿密に
288,certain,確かな；ある～
289,vague,(考えなどが)あいまいな；(表情などが)ぼんやりとした
290,inevitable,避けられない；必然的な
291,assure,(人)に保証する；を安心させる
292,rude,無礼な；粗雑な
293,late,遅く／遅れた；(ある時期の)終わりに近い
294,relax,をくつろがせる／くつろぐ
295,comfortable,快適な；気楽な
296,relieve,を取り除く；を安心させる
297,schedule,予定表／を予定する
298,project,(事業)計画／を計画する；を見積もる；を投影する
299,arrangement,手配；配置；取り決め
300,delay,遅延；延期／を遅らせる；を延期する／のろのろする
301,postpone,を延期する
302,chase,追跡(する)
303,explore,探求する；探検する
304,pursue,を追跡する；を追い求める
305,seek,を探し求める
306,luck,幸運；運
307,ladder,はしご；(出世の)階段
308,unlucky,不運な，うまくいかない
309,unfortunately,不幸にも
310,indoors,屋内[室内]で
311,prove,を証明する／…とわかる
312,superstitious,迷信的な，迷信深い
313,world,《the -》世界；《the -》世間
314,million,100万の／100万
315,billion,10億
316,dozen,ダース[12個](の)
317,superstition,迷信
318,believe,信じる；思う
319,trust,信頼；(財産などの)委託／を信頼する
320,faith,信頼；確信；信仰
321,suspect,だと思う《that》；を疑う／容疑者
322,doubt,疑い／疑う
323,abroad,外国[海外]に[へ；で]
324,overseas,海外の／海外へ[で]
325,international,国際的な；国家間の
326,nation,国家；国民
327,national,国家の；国民の
328,worldwide,世界的な／世界中で[に]
329,global,世界的な
330,lucky,幸運な
331,fortunate,幸運な
332,often,しばしば
333,think,(と)思う；(を)考える
334,guess,を推測する；と思う／推測
335,suppose,と考える
336,assume,と思い込む[仮定する]；(責任など)を引き受ける；(表情など)を帯びる
337,imagine,想像する；思う
338,pronounce,を発音する；を宣言[宣告]する
339,death,死(亡)
340,bury,(死者・物)を埋める
341,give,《+ A (to B) / B A》 (Bに)Aを与える；(パーティーなど)を催す
342,dedicate,(研究・活動などに)をささげる
343,devote,《～に》をささげる；《～に》を充てる《to》
344,donate,寄付する；提供する
345,contribute,《～に》貢献する《to》；一因となる；寄付する／を提供する
346,gift,贈り物；才能
347,frequently,頻繁に
348,constantly,絶えず
349,regularly,定期的に
350,hardly,ほとんど…ない
351,rarely,めったに…ない
352,seldom,めったに…(し)ない
353,barely,かろうじて(…する)
354,consider,《+ A B》AをBとみなす；をよく考える
355,considerable,(数量・程度が)かなりの
356,regard,《+ A as B》AをBとみなす／敬意
357,assess,を《～と》評価[判断]する《as》；を《～と》査定する《at》
358,evaluate,を評価する
359,estimate,を見積もる；を判断[評価]する／見積もり(書)；判断
360,business,商売；会社；仕事
361,couple,男女の1組，夫婦，恋人同士；1対
362,past,《the -》過去／過去の；ここ～(年月など)の／を過ぎて
363,kind,種類／《～に》親切な《to》
364,sneeze,くしゃみをする／くしゃみ
365,holiday,休日；祝日
366,commerce,商業；貿易
367,industry,産業
368,trade,取引する；交換する／貿易；商売
369,import,輸入(品)／を輸入する
370,export,輸出(品)／を輸出する
371,stock,株式；蓄え；在庫(品)／を貯蔵している
372,invest,《～に》(金・時間などを)投資する《in》
373,capital,資本(金)；首都；大文字／資本の；主要な；大文字の
374,budget,予算；経費
375,credit,信用；名誉／《通例受身で》《～を》の功績だと認める《with》
376,contract,契約(書)／を契約する；(病気)にかかる；を縮める
377,advertisement,広告
378,spill,(液体など)をこぼす／こぼれる
379,however,しかし；どんなに…でも
380,reverse,を逆にする；を一変させる／《the -》逆／逆の
381,turn,回転する；曲がる；変わる／回転；順番；変化
382,backward,後ろへ
383,forward,前に；将来に向かって
384,back,後ろへ；戻って／背中(の)；後ろ(の)
385,return,戻る／を戻す／戻り；返却
386,unite,一体にする[なる]
387,wear,を身につけている；をすり減らす／すり減る；(長く)もつ／《集合的に》衣類
388,team,チーム
389,crowd,群衆；《the -》大衆／群がる／に群がる
390,staff,《集合的に》職員
391,lose,を(見)失う／負ける
392,silly,愚かな
393,foolish,愚かな
394,fool,愚か者／をばかにする
395,stupid,ばかな
396,ridiculous,ばかげた
397,mind,精神；頭脳；意見／嫌がる；気をつける
398,win,勝つ；(賞など)を勝ち取る
399,defeat,失敗(させる)；敗北(させる)
400,victory,勝利；(困難などの)克服
401,contradictory,矛盾している
402,exactly,ちょうど；正確に
403,precisely,正確に
404,definitely,明確に；《否定語とともに》絶対に
405,opposite,正反対の人[物事]／反対(側)の／の向かい側に
406,mean,を意味する；《…する》つもりである《to do》
407,meaning,意味；意図
408,clothes,衣服
409,accident,事故；偶然
410,last,最後の；この前の／続く；持ちこたえる
411,initial,初めの／頭文字
412,plate,皿；(1人分の)料理；板
413,fashion,流行；やり方；流儀
414,formal,形式(上)の；正式の
415,informal,形式ばらない；略式の
416,casual,ふだん着の；何気ない；無頓着な
417,custom,慣習；《-s》関税；《-s》税関
418,habit,習慣；癖
419,feel,感じる／…の感じがする
420,polite,礼儀正しい；丁重で
421,decent,きちんとした；かなりの；親切な
422,bless,《通例受身で》恵まれている；に祝福を与える；に感謝する
423,soul,魂；精神；真髄
424,spirit,精神；気分；魂；気力
425,body,体；死体
426,protect,"《～から》を保護する；を守る《against, from》"
427,conserve,を保護する；を大切に使う
428,guard,を守る；を見張る／警備(員)
429,preserve,を保存する；を維持する；を守る
430,danger,危険；脅威
431,endangered,絶滅の危機に瀕した
432,risk,危険(性)／を危険にさらす；あえて…する《…ing》
433,crisis,危機
434,anyway,《肯定文で》とにかく；《否定文で》どうしても(…できない)
435,brain,《通例-s》脳；頭脳；優秀な人
436,organ,器官；組織；臓器
437,breath,息；呼吸
438,stomach,胃；腹(部)
439,thumb,親指
440,probably,おそらく，たぶん
441,maybe,もしかしたら，おそらく
442,intentionally,意図的に
443,intend,《…する》つもりだ《to do》
444,deliberately,故意に
445,almost,ほとんど
446,bath,入浴；ふろ
447,use,(を)使う／使用
448,borrow,を借りる
449,lend,《+ A (to B) / B A》(Bに)Aを貸す
450,rent,を賃貸[賃借]する／賃貸[賃借]料
451,owe,に借金がある；に恩を受けている
452,debt,借金
453,marriage,結婚
454,end,最後；(末)端；目的／終わる／を終わらせる
455,tail,しっぽ；《通例the -》後部
456,retire,《～から》退職[引退]する《from》
457,quit,(仕事など)をやめる
458,graduate,《～を》卒業する《from》／卒業生；大学院生
459,cease,やむ，終わる／をやめる，を終える
460,chance,見込み；機会；偶然；冒険
461,sure,確信して；確かな／《依頼や質問の返事で》もちろん
462,story,物語；話
463,legend,伝説；伝承文学
464,war,戦争
465,light,光；明かり；《the -》日光／明るい；軽い；ささいな／軽く
466,shine,輝く／を照らす／光
467,dark,暗い／《the -》暗やみ
468,army,軍隊；陸軍
469,military,軍隊[軍人]の／《the -》軍隊
470,weapon,武器
471,sign,標識；徴候；合図／署名する；合図する
472,mark,記号；印；点数／に印をつける
473,heaven,天国；《the -s》天
474,wood,木材；《しばしば-s》森
475,cover,を覆う；(範囲・問題など)にわたる[を含む]／覆うもの
476,hide,を隠す／隠れる
477,silk,絹
478,later,あとで／もっと遅い
479,learn,学ぶ；知る；を身につける
480,master,主人；名人／を支配する；を習得する
481,paper,紙；新聞；《-s》書類；論文
482,sheet,1枚の紙；シーツ
483,document,を記録する／文書；記録
484,vegetable,野菜
485,battle,戦闘／戦う
486,fight,けんか；(競技などの)戦い／戦う
487,attack,攻撃；非難／を攻撃する；を非難する
488,shoot,撃つ
489,conflict,闘争；衝突／《～と》対立する《with》
490,defend,守る
491,invade,(国など)に侵入する；を侵害する
492,purpose,目的；効果
493,tie,を結ぶ／結べる；同点になる／ネクタイ；きずな；同点
494,hang,をつるす；を掛ける／ぶら下がる
495,fly,飛ぶ；飛行機で行く／を飛ばす
496,musical,音楽の；音楽的な／ミュージカル
497,enemy,敵(軍)
498,run,走る；《～に》立候補する《for》／を経営する
499,sound,音／音／～に思われる／を鳴らす；を知らせる／確かな；健全な
500,warning,警告
501,attention,注意；注目
502,care,世話；注意；心配／《～のことを》心配する《about》／か(どうか)気にする；《…したい》と思う《to do》
503,careful,注意深い；《命令文で》気をつけて
504,carefully,注意深く
505,caution,用心；警告
506,angel,天使(のような人)
507,fun,楽しみ
508,shape,形；体形；状態
509,form,形(態)；(申込)用紙／を形作る
510,animal,動物
511,remember,"を覚えている《that, …ing》；忘れずに…する《to do》；を思い出す／覚えている"
512,memorize,記憶する
513,memory,記憶(力)；思い出
514,remind,《+ A of[about] B》AにBを思い出させる
515,forget,"を(置き)忘れる．《…するのを/…したことを》《to do/…ing,》／忘れる"
516,event,出来事；行事
517,lightning,稲光，稲妻；雷
518,electricity,電気；電力
519,history,歴史(学)
520,continue,"を続ける；…し続ける《to do, …ing》／続く"
521,creature,(植物を除いた)生き物
522,species,(共通の特性を持った)種(類)
523,mammal,哺乳動物
524,ceremony,(儀)式；礼儀
525,celebrate,(特別な日・事を)祝う
526,insect,昆虫
527,scent,香り，におい
528,fresh,新鮮な
529,weak,弱い
530,subtle,(違いなどが)微妙な
531,delicate,繊細な；精巧な
532,confuse,を当惑させる；を混同する
533,embarrass,を当惑させる
534,pollutant,汚染物質
535,meal,食事
536,indeed,実際は；本当に；実に
537,show,を示す；を見せる；を明らかにする／見える；現れる／ショー
538,reveal,を明らかにする；を示す
539,expose,を露出する；をさらす；を暴露する
540,indicate,を示唆する；を指し示す
541,case,場合；症例；事実；患者；箱
542,occasion,機会；(特別な)行事；場合
543,affair,問題；事態；用事；事件
544,effort,努力
545,plant,植物；工場／を植える
546,male,男性の；雄の／男性；雄
547,female,女性の；雌の／女性；雌
548,reason,理由；道理；理性
549,cause,を引き起こす／原因；根拠
550,logic,論理(学)；必然性
551,decrease,減少する／を減らす／減少
552,reduce,を減らす
553,diminish,減少する[させる]
554,lessen,を減らす／減る
555,fall,落ちる；降る；倒れる／落下；転倒；秋
556,drop,を落とす；をやめる／落ちる；立ち寄る／一滴；少量；減少
557,carrier,運送業者；運ぶ人；保菌者；通信会社
558,career,職業；経歴
559,live,住む；生きる／生きている
560,survive,生き残る／から生きのびる
561,group,グループ；集団
562,category,範疇；部類
563,classify,を分類する
564,possible,(事が)可能な；あり得る
565,impossible,不可能な
566,role,役割(part)
567,weaken,を弱める
568,destroy,を破壊する
569,ruin,を破滅させる／破滅；廃墟；《-s》遺跡
570,spoil,を台なしにする；を甘やかす
571,smell,のにおいをかぐ／においを発する；においがわかる／におい
572,search,《～を》探す《for》／を探す／捜査；追求
573,leave,去る；残す；を…の状態(のまま)にしておく
574,depart,出発する／から出発する
575,hunt,狩る；探す／狩り；探索
576,organization,組織(化)；団体
577,association,連想；連合；協会
578,council,(地方自治体の)議会；会議
579,union,連合；組合
580,agency,代理(店)；(政府などの)機関
581,unit,1個；1人；(構成などの)単位
582,examine,を調べる；を検査[調査]する
583,investigate,(事件など)を調査する
584,affect,に影響する
585,model,模型；手本／の模型を作る
586,response,反応；答え
587,various,多様な
588,air,空気；空中；空
589,data,《単複両扱い》情報；データ
590,emit,(光・ガスなど)を出す
591,gas,気体；ガス
592,freeze,凍る；動きを止める／を凍らせる
593,melt,溶ける；和らぐ／を溶かす
594,pleasant,心地よい；楽しい
595,please,を喜ばせる／好む／どうか；どうぞ
596,satisfy,を満たす；を満足させる
597,content,中身；内容；《-s》目次／満足して
598,molecule,分子
599,density,密度；密集；(霧などの)濃さ
600,dense,(人や物が)密集した；(霧などが)濃い
601,strong,(力)強い；丈夫な
602,intense,(熱などが)強烈な；(感情・行動などが)激しい
603,focus,《～に》集中する《on》／の焦点を《～に》合わせる《on》；を集中させる／焦点；重点
604,normally,標準的に；普通は
605,normal,標準の；正常な／標準
606,spend,を費やす；《～に/～するのに》を過ごす《on/on[in] …ing》
607,waste,浪費する／浪費；荒れ地；廃棄物
608,clean,清潔な／をきれいにする；を掃除する
609,dirty,汚い
610,main,主要な
611,city,都市；市
612,citizen,市民
613,mayor,《しばしば the M-》市長；(自治体の)長
614,urban,都市[都会]の
615,suburb,《the -s》郊外
616,happen,起こる
617,occur,起こる
618,phenomenon,現象
619,create,を創造する
620,creative,創造力のある
621,invent,を発明する
622,generate,を生み出す
623,compose,を構成する；を作曲する
624,certainly,確かに；《返答》もちろん
625,next,次の；隣の／次に
626,neighbor,近所の人
627,deal,《～を》扱う；《～と》取引する《with》／程度；量；取引
628,cope,《～を》うまく処理する《with》
629,treat,を扱う；を治療する；におごる／おごり；もてなし
630,handle,取っ手；つまみ／をうまく扱う；を操縦する
631,evolve,発展[進化]する[させる]
632,evolution,進化(論)；発展
633,innovation,革新
634,detect,を検出する；を見抜く
635,experience,経験／を経験する
636,suffer,《～に》苦しむ《from》；害を受ける／(苦痛・損害)を受ける
637,area,地域；面積；分野
638,state,状態；国家；州／を述べる
639,statement,陳述；声明
640,declare,を明言する；を宣言する
641,condition,状況；状態；条件
642,situation,立場；状況
643,position,立場；状況；姿勢；位置
644,fact,事実
645,problem,問題
646,trouble,困ること；問題(点)／を悩ませる／《否定文で》心配する
647,although,…にもかかわらず；…だが
648,ocean,《通例the -》大洋；海
649,taste,"味がする／の味をみる／味；《～の》好み，趣味《for, in》"
650,float,浮く；漂う／を浮かべる
651,stand,立っている；《補語・副詞(句)を伴って》(ある位置・状態に)ある／を我慢する
652,bear,に耐える；を支える；(責任)を持つ；(子)を産む／クマ
653,endure,に耐える
654,bottom,底；下部
655,heavy,重い；激しい
656,hold,を持っている；を保つ；を催す／持ちこたえる
657,poverty,貧困
658,bully,をいじめる／いじめっ子
659,abuse,乱用；虐待／を乱用する；を虐待する
660,discrimination,差別；区別
661,prejudice,《～に対する》偏見；先入観《against》
662,continent,大陸
663,horizon,《通例the -》地[水]平線；範囲
664,mistake,(判断上の)誤り，間違い；勘違い
665,error,(基準から外れた)誤り
666,fault,誤り；欠陥；欠点；(落度などの)責任
667,expect,を予期する；を期待する；と思う
668,anticipate,を予想する
669,predict,を予言[予測]する
670,forecast,予報，予想／(天気)を予報する；を予想する
671,pain,痛み；苦しみ
672,prepare,"の準備をする；《～の》覚悟をさせる《for/to do》／《～に対して》準備をする《for, against》"
673,ready,準備[用意]ができた
674,terrible,恐ろしい；ひどい
675,awful,(光景などが)恐ろしい；ひどい
676,horrible,ぞっとするほど恐ろしい；実にひどい
677,cruel,残酷な；(物事が)つらい
678,frighten,を怖がらせる
679,painful,痛い；つらい；骨の折れる
680,keep,を保つ；(動物)を飼う／…し続ける《(on) …ing》
681,maintain,を主張する；を維持する
682,sustain,を持続させる；(人)を支える
683,understand,理解する
684,link,関連(性)／をつなぐ
685,actually,(だが)実は(≒indeed)；実際に
686,TRUE,本当の；《～に》あてはまる《of》
687,usually,たいてい
688,agree,"《～に》同意する《to》；《人/事柄に》賛成する《with/on, about》／《…という事》に同意する《that》"
689,disagree,"《人と/～について》意見が異なる《with/on, about》"
690,accept,を受け入れる；を承認する
691,approve,《～に》賛成[同意]する《of》／(計画・考えなど)を(公に)承認[認可]する
692,admit,《～を》(真であると)認める《to》／を認める；の入場[入学；入会]を認める
693,exciting,わくわくさせる
694,question,質問；問題点／(人)に質問する
695,mood,気分；(作品などが持つ)雰囲気
696,atmosphere,雰囲気；周囲の状況；大気
697,psychologist,心理学者
698,psychology,心理(学)
699,research,研究；調査／研究する
700,topic,話題；論題
701,experiment,実験(する)
702,connect,《～に》をつなぐ[関係づける]《to，with》／つながる
703,contact,接触；連絡／に連絡する
704,relate,《～に》を関連づける《to》；を話す／《～と》関係がある《to》
705,machine,機械
706,check,を調べる；を阻止する／検査；点検；小切手；預かり所
707,confirm,を立証する；を確かめる
708,temperature,温度；体温
709,muscle,筋肉
710,activity,活動
711,while,…する間に；…の間ずっと；その一方で／時間
712,watch,(テレビなど)を見る；を見守る；を見張る；に注意する／《～を》警戒する《for》／腕時計；見張り
713,observe,を観察する；に気づく
714,interesting,(物・事などが)おもしろい
715,funny,おもしろい；奇妙な
716,indifferent,無関心な，無頓着な
717,attractive,魅力的な
718,curious,《～について》好奇心の強い《about》；奇妙な
719,appeal,懇願する；求める；興味を引く／懇願；魅力
720,fascinate,を魅了する
721,tend,《…する》傾向がある《to do》
722,inclined,…したいと思って；…する傾向があって《to do》
723,feeling,感情；(漠然とした)感じ；意見
724,emotion,感情
725,sense,感覚；意味；思慮
726,moment,(特定の)時；瞬間
727,instant,即刻の／瞬間
728,angry,"《人に/物事に》怒った[ている]《with, at/about, at》"
729,mad,怒っている；熱中して；ばかげた
730,crazy,"正気でない；《～に》熱狂した《about, for, over》"
731,instead,その代わりに
732,delight,大きな喜び／を大喜びさせる／楽しむ
733,sympathy,思いやり；同情；共感
734,pity,哀れみ；残念なこと／を気の毒に思う
735,sorrow,(深い)悲しみ
736,depress,を落胆させる
737,regret,後悔(する)；残念(に思う)
738,despair,絶望／《～に》絶望する《of》
739,lonely,孤独の；寂しい
740,frustrate,をいらいらさせる；を挫折させる
741,ashamed,《～を》恥じて《of》
742,likely,…しそうで；ありそうな／たぶん
743,romantic,情熱的な；恋愛の
